date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
2021-02-22,400.95,425.0,500.0,8340364.0,22296.0,267143.0,557.0,413.33,26.63,0.96,0.0
2021-02-23,400.95,425.0,500.0,8358615.0,18251.0,268071.0,928.0,413.33,27.11,0.99,0.0
2021-02-24,400.95,425.0,500.0,8377398.0,18783.0,268879.0,808.0,413.33,27.78,1.04,0.0
2021-02-25,400.95,425.0,500.0,8395408.0,18010.0,269557.0,678.0,413.33,28.5,1.09,0.0
2021-02-26,400.95,425.0,500.0,8410714.0,15306.0,270205.0,648.0,413.33,29.25,1.14,0.0
2021-02-27,400.95,425.0,500.0,8423097.0,12383.0,270802.0,597.0,413.33,29.86,1.18,0.0
2021-02-28,400.95,425.0,500.0,8434005.0,10908.0,271227.0,425.0,413.33,30.14,1.21,0.0
2021-03-01,398.57,425.0,500.0,8446651.0,12646.0,271627.0,400.0,411.25,30.44,1.25,0.0
2021-03-02,398.57,425.0,500.0,8459961.0,13310.0,272214.0,587.0,411.25,30.77,1.33,0.0
2021-03-03,398.57,425.0,500.0,8472518.0,12557.0,272919.0,705.0,411.25,31.19,1.43,0.0
2021-03-04,398.57,425.0,500.0,8485028.0,12510.0,273394.0,475.0,411.25,31.75,1.54,0.0
2021-03-05,398.57,425.0,500.0,8496441.0,11413.0,273852.0,458.0,411.25,32.4,1.62,0.0
2021-03-06,398.57,425.0,500.0,8507108.0,10667.0,274220.0,368.0,411.25,33.02,1.67,0.0
2021-03-07,398.57,425.0,500.0,8516695.0,9587.0,274499.0,279.0,411.25,33.26,1.7,0.0
2021-03-08,386.65,410.19,500.0,8528297.0,11602.0,274761.0,262.0,400.83000000000004,33.58,1.76,0.0
2021-03-09,386.65,410.19,500.0,8540550.0,12253.0,275177.0,416.0,400.83000000000004,33.9,1.86,0.0
2021-03-10,386.65,410.19,500.0,8552727.0,12177.0,275529.0,352.0,400.83000000000004,34.26,2.01,0.0
2021-03-11,386.65,410.19,500.0,8565413.0,12686.0,275883.0,354.0,400.83000000000004,34.65,2.15,0.0
2021-03-12,386.65,410.19,500.0,8577738.0,12325.0,276193.0,310.0,400.83000000000004,35.2,2.28,0.0
2021-03-13,377.13,400.93,500.0,8587651.0,9913.0,276449.0,256.0,392.5,35.96,2.36,0.0
2021-03-14,377.13,400.93,500.0,8596694.0,9043.0,276638.0,189.0,392.5,36.34,2.39,0.0
2021-03-15,371.18,391.67,500.0,8608480.0,11786.0,276840.0,202.0,387.3,36.92,2.47,0.0
2021-03-16,371.18,391.67,500.0,8619623.0,11143.0,277064.0,224.0,387.3,37.56,2.62,0.0
2021-03-17,372.61,391.67,500.0,8631357.0,11734.0,277332.0,268.0,388.55,38.25,2.79,0.0
2021-03-18,372.61,391.67,500.0,8643283.0,11926.0,277527.0,195.0,388.55,39.04,2.99,0.0
2021-03-19,372.61,391.67,500.0,8653261.0,9978.0,277730.0,203.0,388.55,39.95,3.18,0.0
2021-03-20,372.61,391.67,500.0,8663094.0,9833.0,277926.0,196.0,388.55,41.07,3.31,0.0
2021-03-21,372.61,391.67,500.0,8673794.0,10700.0,278085.0,159.0,388.55,41.61,3.39,0.0
2021-03-22,372.61,391.67,500.0,8685594.0,11800.0,278210.0,125.0,388.55,42.1,3.51,0.0
2021-03-23,372.61,391.67,500.0,8696454.0,10860.0,278416.0,206.0,388.55,42.59,3.76,0.0
2021-03-24,372.61,391.67,500.0,8708282.0,11828.0,278584.0,168.0,388.55,43.09,4.13,0.0
2021-03-25,372.61,391.67,500.0,8720118.0,11836.0,278726.0,142.0,388.55,43.57,4.47,0.0
2021-03-26,372.61,391.67,500.0,8730872.0,10754.0,278871.0,145.0,388.55,44.18,4.9,0.0
2021-03-27,360.11,372.23,500.0,8738468.0,7596.0,278994.0,123.0,377.61,44.81,5.25,0.0
2021-03-28,360.11,372.23,500.0,8747359.0,8891.0,279062.0,68.0,377.61,45.25,5.47,0.0
2021-03-29,355.35,364.82,500.0,8756209.0,8850.0,279156.0,94.0,373.44,45.6,5.72,0.0
2021-03-30,355.35,364.82,500.0,8764028.0,7819.0,279267.0,111.0,373.44,45.94,6.13,0.0
2021-03-31,355.35,364.82,500.0,8772047.0,8019.0,279384.0,117.0,373.44,46.29,6.71,0.0
2021-04-01,352.97,361.12,500.0,8780199.0,8152.0,279498.0,114.0,371.35,46.55,7.37,0.0
2021-04-02,348.21,353.71000000000004,500.0,8786348.0,6149.0,279600.0,102.0,367.18,46.71,7.74,0.0
2021-04-03,348.21,353.71000000000004,500.0,8792277.0,5929.0,279651.0,51.0,367.18,46.87,8.0,0.0
2021-04-04,348.21,353.71000000000004,500.0,8796987.0,4710.0,279714.0,63.0,367.18,46.94,8.07,0.0
2021-04-05,345.83,350.0,500.0,8802493.0,5506.0,279785.0,71.0,365.1,47.0,8.17,0.0
2021-04-06,345.83,350.0,500.0,8808184.0,5691.0,279850.0,65.0,365.1,47.13,8.45,0.0
2021-04-07,345.83,350.0,500.0,8814199.0,6015.0,279940.0,90.0,365.1,47.28,9.05,0.0
2021-04-08,345.83,350.0,500.0,8820376.0,6177.0,280055.0,115.0,365.1,47.42,9.72,0.0
2021-04-09,348.21,350.0,500.0,8818468.0,0.0,280153.0,98.0,367.18,47.58,10.39,0.0
2021-04-10,348.21,350.0,500.0,8823432.0,4964.0,280236.0,83.0,367.18,47.74,11.1,0.0
2021-04-11,348.21,350.0,500.0,8827538.0,4106.0,280284.0,48.0,367.18,47.84,11.38,0.0
2021-04-12,326.79,316.65999999999997,500.0,8833986.0,6448.0,280334.0,50.0,348.44,47.93,11.68,0.0
2021-04-13,326.79,316.65999999999997,500.0,8838952.0,4966.0,280404.0,70.0,348.44,48.05,12.14,0.0
2021-04-14,326.79,316.65999999999997,500.0,8843955.0,5003.0,280477.0,73.0,348.44,48.22,12.65,0.0
2021-04-15,326.79,316.65999999999997,500.0,8848971.0,5016.0,280550.0,73.0,348.44,48.42,13.27,0.0
2021-04-16,329.17,316.65999999999997,500.0,8854074.0,5103.0,280616.0,66.0,350.52,48.62,14.02,0.0
2021-04-17,329.17,316.65999999999997,500.0,8858002.0,3928.0,280693.0,77.0,350.52,48.82,14.76,0.0
2021-04-18,329.17,316.65999999999997,500.0,8862468.0,4466.0,280734.0,41.0,350.52,48.95,15.09,0.0
2021-04-19,329.17,316.65999999999997,500.0,8868169.0,5701.0,280761.0,27.0,350.52,49.1,15.5,0.0
2021-04-20,329.17,316.65999999999997,500.0,8873234.0,5065.0,280829.0,68.0,350.52,49.26,16.02,0.0
2021-04-21,329.17,316.65999999999997,500.0,8878339.0,5105.0,280885.0,56.0,350.52,49.43,16.64,0.0
2021-04-22,329.17,316.65999999999997,500.0,8883476.0,5137.0,280936.0,51.0,350.52,49.63,17.28,0.0
2021-04-23,329.17,316.65999999999997,500.0,8888174.0,4698.0,281005.0,69.0,350.52,49.83,17.97,0.0
2021-04-24,329.17,316.65999999999997,500.0,8891799.0,3625.0,281061.0,56.0,350.52,50.05,18.78,0.0
2021-04-25,329.17,316.65999999999997,500.0,8895630.0,3831.0,281099.0,38.0,350.52,50.17,19.17,0.0
2021-04-26,324.40999999999997,305.55,500.0,8900321.0,4691.0,281126.0,27.0,346.35,50.3,19.62,0.0
2021-04-27,324.40999999999997,305.55,500.0,8905183.0,4862.0,281168.0,42.0,346.35,50.47,20.19,0.0
2021-04-28,324.40999999999997,305.55,500.0,8909848.0,4665.0,281218.0,50.0,346.35,50.67,20.87,0.0
2021-04-29,324.40999999999997,305.55,500.0,8914523.0,4675.0,281257.0,39.0,346.35,50.86,21.6,0.0
2021-04-30,324.40999999999997,305.55,500.0,8918729.0,4206.0,281288.0,31.0,346.35,51.07,22.23,0.0
2021-05-01,324.40999999999997,305.55,500.0,8922067.0,3338.0,281311.0,23.0,346.35,51.29,22.78,0.0
2021-05-02,324.40999999999997,305.55,500.0,8925259.0,3192.0,281344.0,33.0,346.35,51.42,23.04,0.0
2021-05-03,321.73,301.39,500.0,8928992.0,3733.0,281362.0,18.0,344.01,51.53,23.23,0.0
2021-05-04,321.73,301.39,500.0,8933489.0,4497.0,281381.0,19.0,344.01,51.72,23.61,0.0
2021-05-05,321.73,301.39,500.0,8938202.0,4713.0,281430.0,49.0,344.01,51.92,24.21,0.0
2021-05-06,321.73,301.39,500.0,8943140.0,4938.0,281460.0,30.0,344.01,52.12,24.92,0.0
2021-05-07,321.73,301.39,500.0,8947611.0,4471.0,281492.0,32.0,344.01,52.32,25.61,0.0
2021-05-08,321.73,301.39,500.0,8951266.0,3655.0,281517.0,25.0,344.01,52.57,26.26,0.0
2021-05-09,321.73,301.39,500.0,8955343.0,4077.0,281530.0,13.0,344.01,52.72,26.54,0.0
2021-05-10,321.73,301.39,500.0,8960508.0,5165.0,281542.0,12.0,344.01,52.89,26.88,0.0
2021-05-11,321.73,301.39,500.0,8965310.0,4802.0,281583.0,41.0,344.01,53.09,27.41,0.0
2021-05-12,321.73,301.39,500.0,8969928.0,4618.0,281609.0,26.0,344.01,53.37,28.08,0.0
2021-05-13,321.73,301.39,500.0,8974766.0,4838.0,281635.0,26.0,344.01,53.68,28.71,0.0
2021-05-14,321.73,301.39,500.0,8978895.0,4129.0,281666.0,31.0,344.01,54.01,29.3,0.0
2021-05-15,321.73,301.39,500.0,8982548.0,3653.0,281688.0,22.0,344.01,54.36,29.88,0.0
2021-05-16,321.73,301.39,500.0,8986396.0,3848.0,281706.0,18.0,344.01,54.55,30.15,0.0
2021-05-17,323.52,304.17,500.0,8991233.0,4837.0,281724.0,18.0,345.57,54.71,30.54,0.0
2021-05-18,323.52,304.17,500.0,8991681.0,448.0,281742.0,18.0,345.57,54.97,31.02,0.0
2021-05-19,323.52,304.17,500.0,8996628.0,4947.0,281749.0,7.0,345.57,55.37,31.57,0.0
2021-05-20,323.52,304.17,500.0,9001839.0,5211.0,281763.0,14.0,345.57,55.76,32.19,0.0
2021-05-21,323.52,304.17,500.0,9006906.0,5067.0,281790.0,27.0,345.57,56.09,32.83,0.0
2021-05-22,323.52,304.17,500.0,9011429.0,4523.0,281800.0,10.0,345.57,56.4,33.65,0.0
2021-05-23,323.52,304.17,500.0,9015847.0,4418.0,281821.0,21.0,345.57,56.58,34.03,0.0
2021-05-24,316.38,293.06,500.0,9021577.0,5730.0,281840.0,19.0,339.32,56.77,34.52,0.0
2021-05-25,316.38,293.06,500.0,9027414.0,5837.0,281866.0,26.0,339.32,57.04,35.1,0.0
2021-05-26,316.38,293.06,500.0,9034322.0,6908.0,281889.0,23.0,339.32,57.39,35.74,0.0
2021-05-27,312.81,287.5,500.0,9041449.0,7127.0,281907.0,18.0,336.19,57.77,36.38,0.0
2021-05-28,312.81,287.5,500.0,9049066.0,7617.0,281931.0,24.0,336.19,58.08,37.03,0.0
2021-05-29,312.81,287.5,500.0,9055306.0,6240.0,281950.0,19.0,336.19,58.35,37.65,0.0
2021-05-30,312.81,287.5,500.0,9061581.0,6275.0,281965.0,15.0,336.19,58.54,37.96,0.0
2021-05-31,312.81,287.5,500.0,9068761.0,7180.0,281977.0,12.0,336.19,58.68,38.25,0.0
2021-06-01,312.81,287.5,500.0,9077291.0,8530.0,281987.0,10.0,336.19,58.84,38.75,0.0
2021-06-02,312.81,287.5,500.0,9087720.0,10429.0,282011.0,24.0,336.19,59.09,39.27,0.0
2021-06-03,312.81,287.5,500.0,9099155.0,11435.0,282045.0,34.0,336.19,59.38,39.83,0.0
2021-06-04,312.81,287.5,500.0,9111155.0,12000.0,282070.0,25.0,336.19,59.64,40.41,0.0
2021-06-05,298.52,265.28,500.0,9121537.0,10382.0,282090.0,20.0,323.69,59.95,41.11,0.0
2021-06-06,298.52,265.28,500.0,9132293.0,10756.0,282107.0,17.0,323.69,60.14,41.5,0.0
2021-06-07,298.52,265.28,500.0,9145822.0,13529.0,282114.0,7.0,323.69,60.3,41.95,0.0
2021-06-08,298.52,265.28,500.0,9159684.0,13862.0,282142.0,28.0,323.69,60.51,42.42,0.0
2021-06-09,298.52,265.28,500.0,9175206.0,15522.0,282165.0,23.0,323.69,60.77,42.89,0.0
2021-06-10,298.52,265.28,500.0,9190480.0,15274.0,282188.0,23.0,323.69,61.07,43.35,0.0
2021-06-11,298.52,265.28,500.0,9206057.0,15577.0,282218.0,30.0,323.69,61.38,43.8,0.0
2021-06-12,298.52,265.28,500.0,9219891.0,13834.0,282242.0,24.0,323.69,61.76,44.28,0.0
2021-06-13,298.52,265.28,500.0,9234345.0,14454.0,282262.0,20.0,323.69,61.98,44.55,0.0
2021-06-14,299.95,265.28,500.0,9252313.0,17968.0,282278.0,16.0,324.94,62.17,44.9,0.0
2021-06-15,299.95,265.28,500.0,9270696.0,18383.0,282309.0,31.0,324.94,62.46,45.24,0.0
2021-06-16,299.95,265.28,500.0,9290556.0,19860.0,282334.0,25.0,324.94,62.75,45.59,0.0
2021-06-17,296.38,259.73,500.0,9312471.0,21915.0,282362.0,28.0,321.82,63.11,45.92,0.0
2021-06-18,297.8,259.73,500.0,9333061.0,20590.0,282391.0,29.0,323.07,63.44,46.23,0.0
2021-06-19,299.22,259.73,500.0,9351582.0,18521.0,282425.0,34.0,324.32,63.86,46.58,0.0
2021-06-20,299.22,259.73,500.0,9370742.0,19160.0,282453.0,28.0,324.32,64.1,46.74,0.0
2021-06-21,299.22,259.73,500.0,9397516.0,26774.0,282470.0,17.0,324.32,64.13,46.8,0.0
2021-06-22,299.22,259.73,500.0,9426400.0,28884.0,282515.0,45.0,324.32,64.58,47.18,0.0
2021-06-23,299.22,259.73,500.0,9460632.0,34232.0,282543.0,28.0,324.32,64.89,47.43,0.0
2021-06-24,302.07,259.73,500.0,9496046.0,35414.0,282593.0,50.0,326.82,65.22,47.69,0.0
2021-06-25,302.07,259.73,500.0,9529511.0,33465.0,282633.0,40.0,326.82,65.52,47.95,0.0
2021-06-26,302.07,259.73,500.0,9563755.0,34244.0,282673.0,40.0,326.82,65.87,48.25,0.0
2021-06-27,302.07,259.73,500.0,9596880.0,33125.0,282708.0,35.0,326.82,66.07,48.43,0.0
2021-06-28,302.07,259.73,500.0,9647942.0,51062.0,282729.0,21.0,326.82,66.26,48.63,0.0
2021-06-29,302.07,259.73,500.0,9696364.0,48422.0,282776.0,47.0,326.82,66.47,48.86,0.0
2021-06-30,302.07,259.73,500.0,9750893.0,54529.0,282816.0,40.0,326.82,66.68,49.12,0.0
2021-07-01,302.07,259.73,500.0,9807243.0,56350.0,282866.0,50.0,326.82,66.9,49.41,0.0
2021-07-02,302.07,259.73,500.0,9860289.0,53046.0,282925.0,59.0,326.82,67.09,49.67,0.0
2021-07-03,302.07,259.73,500.0,9908746.0,48457.0,282974.0,49.0,326.82,67.29,49.96,0.0
2021-07-04,302.07,259.73,500.0,9957734.0,48988.0,283018.0,44.0,326.82,67.41,50.13,0.0
2021-07-05,302.07,259.73,500.0,10019753.0,62019.0,283056.0,38.0,326.82,67.52,50.35,0.0
2021-07-06,302.07,259.73,500.0,10084147.0,64394.0,283128.0,72.0,326.82,67.65,50.57,0.0
2021-07-07,302.07,259.73,500.0,10154792.0,70645.0,283197.0,69.0,326.82,67.78,50.83,0.0
2021-07-08,302.07,259.73,500.0,10220785.0,65993.0,283274.0,77.0,326.82,67.92,51.09,0.0
2021-07-09,302.07,259.73,500.0,10288788.0,68003.0,283355.0,81.0,326.82,68.05,51.36,0.0
2021-07-10,302.07,259.73,500.0,10348967.0,60179.0,283434.0,79.0,326.82,68.19,51.67,0.0
2021-07-11,302.07,259.73,500.0,10410822.0,61855.0,283496.0,62.0,326.82,68.26,51.83,0.0
2021-07-12,302.07,259.73,500.0,10489333.0,78511.0,283545.0,49.0,326.82,68.34,52.02,0.0
2021-07-13,302.07,259.73,500.0,10573255.0,83922.0,283645.0,100.0,326.82,68.43,52.25,0.0
2021-07-14,302.07,259.73,500.0,10669912.0,96657.0,283741.0,96.0,326.82,68.51,52.53,0.0
2021-07-15,302.07,259.73,500.0,10779802.0,109890.0,283858.0,117.0,326.82,68.61,52.83,0.0
2021-07-16,302.07,259.73,500.0,10886338.0,106536.0,283962.0,104.0,326.82,68.71,53.13,0.0
2021-07-17,302.07,259.73,500.0,10978782.0,92444.0,284063.0,101.0,326.82,68.81,53.46,0.0
2021-07-18,302.07,259.73,500.0,11062562.0,83780.0,284161.0,98.0,326.82,68.84,53.66,0.0
2021-07-19,268.75,222.69,500.0,11150024.0,87462.0,284268.0,107.0,297.65,68.89,53.87,0.0
2021-07-20,268.75,222.69,500.0,11236026.0,86002.0,284432.0,164.0,297.65,68.95,54.11,0.0
2021-07-21,268.75,222.69,500.0,11314978.0,78952.0,284566.0,134.0,297.65,69.01,54.38,0.0
2021-07-22,268.75,222.69,500.0,11385571.0,70593.0,284735.0,169.0,297.65,69.08,54.66,0.0
2021-07-23,268.75,222.69,500.0,11448994.0,63423.0,284882.0,147.0,297.65,69.14,54.94,0.0
2021-07-24,268.75,222.69,500.0,11503132.0,54138.0,285037.0,155.0,297.65,69.21,55.25,0.0
2021-07-25,268.75,222.69,500.0,11553972.0,50840.0,285137.0,100.0,297.65,69.25,55.42,0.0
2021-07-26,268.75,222.69,500.0,11608338.0,54366.0,285230.0,93.0,297.65,69.29,55.64,0.0
2021-07-27,268.75,222.69,500.0,11661147.0,52809.0,285438.0,208.0,297.65,69.34,55.87,0.0
2021-07-28,268.75,222.69,500.0,11716786.0,55639.0,285649.0,211.0,297.65,69.41,56.12,0.0
2021-07-29,268.75,222.69,500.0,11775851.0,59065.0,285822.0,173.0,297.65,69.47,56.39,0.0
2021-07-30,268.75,222.69,500.0,11829813.0,53962.0,285994.0,172.0,297.65,69.53,56.64,0.0
2021-07-31,268.75,222.69,500.0,11876136.0,46323.0,286156.0,162.0,297.65,69.58,56.96,0.0
2021-08-01,268.75,222.69,500.0,11921260.0,45124.0,286318.0,162.0,297.65,69.61,57.13,0.0
2021-08-02,268.75,222.69,500.0,11972787.0,51527.0,286434.0,116.0,297.65,69.65,57.32,0.0
2021-08-03,268.75,222.69,500.0,12024725.0,51938.0,286652.0,218.0,297.65,69.7,57.53,0.0
2021-08-04,268.75,222.69,500.0,12085999.0,61274.0,286863.0,211.0,297.65,69.75,57.78,0.0
2021-08-05,268.75,222.69,500.0,12147483.0,61484.0,287050.0,187.0,297.65,69.8,58.04,0.0
2021-08-06,268.75,222.69,500.0,12206961.0,59478.0,287240.0,190.0,297.65,69.85,58.29,0.0
2021-08-07,250.89,201.39,100.0,12257730.0,50769.0,287449.0,209.0,257.03,69.91,58.6,0.0
2021-08-08,250.89,201.39,100.0,12307727.0,49997.0,287572.0,123.0,257.03,69.94,58.79,0.0
2021-08-09,235.42000000000002,177.31,100.0,12364770.0,57043.0,287693.0,121.0,243.49,69.99,58.99,0.0
2021-08-10,235.42000000000002,177.31,100.0,12419585.0,54815.0,287924.0,231.0,243.49,70.05,59.21,0.0
2021-08-11,235.42000000000002,177.31,100.0,12482194.0,62609.0,288117.0,193.0,243.49,70.11,59.47,0.0
2021-08-12,235.42000000000002,177.31,100.0,12546626.0,64432.0,288317.0,200.0,243.49,70.18,59.76,0.0
2021-08-13,235.42000000000002,177.31,500.0,12607961.0,61335.0,288515.0,198.0,268.48,70.24,60.01,0.0
2021-08-14,235.42000000000002,177.31,500.0,12662161.0,54200.0,288711.0,196.0,268.48,70.31,60.31,0.0
2021-08-15,235.42000000000002,177.31,500.0,12713913.0,51752.0,288861.0,150.0,268.48,70.35,60.5,0.0
2021-08-16,235.42000000000002,177.31,500.0,12778996.0,65083.0,288976.0,115.0,268.48,70.41,60.7,0.0
2021-08-17,235.42000000000002,177.31,500.0,12843543.0,64547.0,289248.0,272.0,268.48,70.47,60.92,0.0
2021-08-18,235.42000000000002,177.31,500.0,12915928.0,72385.0,289470.0,222.0,268.48,70.54,61.17,0.0
2021-08-19,235.42000000000002,177.31,500.0,12988701.0,72773.0,289698.0,228.0,268.48,70.62,61.43,0.0
2021-08-20,235.42000000000002,177.31,500.0,13057919.0,69218.0,289939.0,241.0,268.48,70.71,61.68,0.0
2021-08-21,235.42000000000002,177.31,500.0,13118235.0,60316.0,290161.0,222.0,268.48,70.82,61.97,0.0
2021-08-22,235.42000000000002,177.31,500.0,13178954.0,60719.0,290339.0,178.0,268.48,70.88,62.14,0.0
2021-08-23,235.42000000000002,177.31,500.0,13250344.0,71390.0,290499.0,160.0,268.48,70.95,62.34,0.0
2021-08-24,235.42000000000002,177.31,500.0,13318645.0,68301.0,290791.0,292.0,268.48,71.03,62.53,0.0
2021-08-25,235.42000000000002,177.31,500.0,13392969.0,74324.0,291048.0,257.0,268.48,71.14,62.77,0.0
2021-08-26,235.42000000000002,177.31,500.0,13468544.0,75575.0,291313.0,265.0,268.48,71.22,62.99,0.0
2021-08-27,235.42000000000002,177.31,500.0,13539977.0,71433.0,291551.0,238.0,268.48,71.28,63.18,0.0
2021-08-28,235.42000000000002,177.31,500.0,13599663.0,59686.0,291818.0,267.0,268.48,71.35,63.38,0.0
2021-08-29,235.42000000000002,177.31,500.0,13658735.0,59072.0,292018.0,200.0,268.48,71.38,63.5,0.0
2021-08-30,235.42000000000002,177.31,500.0,13719735.0,61000.0,292175.0,157.0,268.48,71.41,63.6,0.0
