date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
2021-08-31,235.42000000000002,177.31,500.0,13796878.0,77143.0,292352.0,177.0,268.48,71.47,63.78,0.0
2021-09-01,235.42000000000002,177.31,500.0,13875904.0,79026.0,292684.0,332.0,268.48,71.54,63.95,0.0
2021-09-02,235.42000000000002,177.31,500.0,13956063.0,80159.0,292999.0,315.0,268.48,71.6,64.12,0.0
2021-09-03,235.42000000000002,177.31,500.0,14036758.0,80695.0,293271.0,272.0,268.48,71.65,64.29,0.0
2021-09-04,235.42000000000002,177.31,500.0,14105210.0,68452.0,293536.0,265.0,268.48,71.71,64.48,0.0
2021-09-05,235.42000000000002,177.31,500.0,14173528.0,68318.0,293768.0,232.0,268.48,71.74,64.59,0.0
2021-09-06,235.42000000000002,177.31,500.0,14259256.0,85728.0,293969.0,201.0,268.48,71.78,64.71,0.0
2021-09-07,235.42000000000002,177.31,500.0,14335055.0,75799.0,294342.0,373.0,268.48,71.82,64.83,0.0
2021-09-08,235.42000000000002,177.31,500.0,14409390.0,74335.0,294676.0,334.0,268.48,71.85,64.96,0.0
2021-09-09,235.42000000000002,177.31,500.0,14480844.0,71454.0,295023.0,347.0,268.48,71.89,65.11,0.0
2021-09-10,231.85,171.75,500.0,14546765.0,65921.0,295320.0,297.0,265.36,71.93,65.24,0.0
2021-09-11,231.85,171.75,500.0,14599154.0,52389.0,295620.0,300.0,265.36,71.97,65.39,0.0
2021-09-12,231.85,171.75,500.0,14651828.0,52674.0,295817.0,197.0,265.36,72.0,65.47,0.0
2021-09-13,231.85,171.75,500.0,14716769.0,64941.0,295996.0,179.0,265.36,72.02,65.56,0.0
2021-09-14,231.85,171.75,500.0,14774454.0,57685.0,296351.0,355.0,265.36,72.05,65.66,0.0
2021-09-15,231.85,171.75,500.0,14834741.0,60287.0,296718.0,367.0,265.36,72.09,65.75,0.0
2021-09-16,231.85,171.75,500.0,14890776.0,56035.0,297038.0,320.0,265.36,72.12,65.85,0.0
2021-09-17,231.85,171.75,500.0,14952547.0,61771.0,297400.0,362.0,265.36,72.15,65.94,0.0
2021-09-18,231.85,171.75,500.0,15008630.0,56083.0,297701.0,301.0,265.36,72.19,66.04,0.0
2021-09-19,231.85,171.75,500.0,15068721.0,60091.0,297893.0,192.0,265.36,72.21,66.1,0.0
2021-09-20,231.85,171.75,500.0,15145191.0,76470.0,298101.0,208.0,265.36,72.24,66.17,0.0
2021-09-21,231.85,171.75,500.0,15215134.0,69943.0,298441.0,340.0,265.36,72.27,66.23,0.0
2021-09-22,231.85,171.75,500.0,15285451.0,70317.0,298766.0,325.0,265.36,72.31,66.3,0.0
2021-09-23,231.85,171.75,500.0,15357066.0,71615.0,299097.0,331.0,265.36,72.34,66.36,0.0
2021-09-24,231.85,171.75,500.0,15424795.0,67729.0,299417.0,320.0,265.36,72.38,66.43,0.0
2021-09-25,231.85,171.75,500.0,15483107.0,58312.0,299672.0,255.0,265.36,72.42,66.5,0.0
2021-09-26,231.85,171.75,500.0,15548187.0,65080.0,299841.0,169.0,265.36,72.44,66.54,0.0
2021-09-27,231.85,171.75,500.0,15627261.0,79074.0,300006.0,165.0,265.36,72.48,66.59,0.0
2021-09-28,231.85,171.75,500.0,15698328.0,71067.0,300293.0,287.0,265.36,72.53,66.64,0.0
2021-09-29,231.85,171.75,500.0,15768223.0,69895.0,300585.0,292.0,265.36,72.57,66.69,0.0
2021-09-30,231.85,171.75,500.0,15836570.0,68347.0,300851.0,266.0,265.36,72.63,66.74,1.29
2021-10-01,234.23000000000002,175.46,112.5,15900217.0,63647.0,301117.0,266.0,219.01,72.68,66.79,1.52
2021-10-02,234.23000000000002,175.46,112.5,15955922.0,55705.0,301356.0,239.0,219.01,72.73,66.84,1.81
2021-10-03,234.23000000000002,175.46,112.5,16017646.0,61724.0,301506.0,150.0,219.01,72.76,66.87,1.94
2021-10-04,234.23000000000002,175.46,112.5,16095636.0,77990.0,301651.0,145.0,219.01,72.82,66.92,2.13
2021-10-05,234.23000000000002,175.46,112.5,16167963.0,72327.0,301952.0,301.0,219.01,72.88,66.96,2.36
2021-10-06,234.23000000000002,175.46,112.5,16245902.0,77939.0,302209.0,257.0,219.01,72.93,67.0,2.6
2021-10-07,234.23000000000002,175.46,112.5,16324097.0,78195.0,302464.0,255.0,219.01,72.98,67.04,2.86
2021-10-08,234.23000000000002,175.46,112.5,16394618.0,70521.0,302733.0,269.0,219.01,73.03,67.09,3.12
2021-10-09,234.23000000000002,175.46,112.5,16466337.0,71719.0,302986.0,253.0,219.01,73.07,67.14,3.49
2021-10-10,234.23000000000002,175.46,112.5,16536348.0,70011.0,303139.0,153.0,219.01,73.11,67.16,3.63
2021-10-11,243.52,189.91,112.5,16626115.0,89767.0,303305.0,166.0,227.13,73.15,67.2,3.82
2021-10-12,236.37,178.79999999999998,112.5,16712104.0,85989.0,303622.0,317.0,220.88,73.2,67.24,4.06
2021-10-13,236.37,178.79,112.5,16801323.0,89219.0,303895.0,273.0,220.88,73.26,67.28,4.75
2021-10-14,236.37,178.78,112.5,16892299.0,90976.0,304213.0,318.0,220.88,73.33,67.33,5.1
2021-10-15,243.51,189.89,112.5,16980070.0,87771.0,304494.0,281.0,227.13,73.39,67.37,5.43
2021-10-16,243.51,189.89,112.5,17060766.0,80696.0,304793.0,299.0,227.13,73.43,67.42,5.89
2021-10-17,243.51,189.89,112.5,17149215.0,88449.0,304991.0,198.0,227.13,73.46,67.44,6.06
2021-10-18,245.23000000000002,192.57,112.5,17255661.0,106446.0,305175.0,184.0,228.63,73.52,67.48,6.33
2021-10-19,245.21,192.56,112.5,17351514.0,95853.0,305541.0,366.0,228.62,73.58,67.53,6.67
2021-10-20,245.21,192.55,112.5,17451720.0,100206.0,305874.0,333.0,228.62,73.65,67.57,7.05
2021-10-21,245.21,192.54,112.5,17548397.0,96677.0,306154.0,280.0,228.61,73.73,67.61,7.96
2021-10-22,245.20000000000002,192.54,112.5,17637790.0,89393.0,306485.0,331.0,228.61,73.79,67.65,8.41
2021-10-23,245.20000000000002,192.54,112.5,17717878.0,80088.0,306791.0,306.0,228.61,73.85,67.69,8.96
2021-10-24,245.20000000000002,192.51999999999998,112.5,17792383.0,74505.0,307029.0,238.0,228.61,73.89,67.72,9.21
2021-10-25,245.20000000000002,192.51,112.5,17875948.0,83565.0,307216.0,187.0,228.61,73.95,67.75,9.57
2021-10-26,245.20000000000002,192.5,112.5,17961525.0,85577.0,307656.0,440.0,228.6,74.01,67.78,9.97
2021-10-27,245.18,192.5,112.5,18048492.0,86967.0,308040.0,384.0,228.59,74.07,67.82,10.4
2021-10-28,245.17000000000002,192.5,112.5,18128889.0,80397.0,308404.0,364.0,228.59,74.14,67.85,10.84
2021-10-29,245.17000000000002,192.49,112.5,18212221.0,83332.0,308775.0,371.0,228.59,74.2,67.88,11.26
2021-10-30,245.17000000000002,192.48,112.5,18286516.0,74295.0,309105.0,330.0,228.57999999999998,74.26,67.92,11.82
2021-10-31,245.17000000000002,192.47,112.5,18358997.0,72481.0,309375.0,270.0,228.57,74.3,67.94,12.06
2021-11-01,245.16,192.47,112.5,18443788.0,84791.0,309606.0,231.0,228.57,74.35,67.97,12.42
2021-11-02,245.16,192.47,112.5,18515353.0,71565.0,310063.0,457.0,228.57,74.42,68.0,12.86
2021-11-03,245.16,192.45999999999998,112.5,18592142.0,76789.0,310464.0,401.0,228.57,74.48,68.03,13.4
2021-11-04,245.16,192.45999999999998,112.5,18662361.0,70219.0,310846.0,382.0,228.57,74.55,68.06,13.89
2021-11-05,245.15,192.45,112.5,18726376.0,64015.0,311205.0,359.0,228.57,74.61,68.09,14.37
2021-11-06,238.01,181.34,112.5,18783962.0,57586.0,311530.0,325.0,222.32,74.67,68.13,15.0
2021-11-07,238.01,181.32,112.5,18844391.0,60429.0,311753.0,223.0,222.31,74.71,68.15,15.31
2021-11-08,238.0,181.32,112.5,18920501.0,76110.0,311970.0,217.0,222.3,74.76,68.18,15.73
2021-11-09,237.99,181.32,112.5,18995532.0,75031.0,312388.0,418.0,222.3,74.81,68.21,16.23
2021-11-10,237.99,181.32,112.5,19077799.0,82267.0,312772.0,384.0,222.29000000000002,74.99,68.28,17.02
2021-11-11,237.99,181.3,112.5,19161199.0,83400.0,313124.0,352.0,222.29000000000002,75.05,68.32,17.57
2021-11-12,245.13,192.41,112.5,19237864.0,76665.0,313413.0,289.0,228.54,75.1,68.35,18.11
2021-11-13,245.12,192.4,112.5,19308416.0,70552.0,313721.0,308.0,228.54,75.15,68.39,18.79
2021-11-14,245.11,192.39,112.5,19380074.0,71658.0,313916.0,195.0,228.54,75.18,68.41,19.11
2021-11-15,245.11,192.39,112.5,19470293.0,90219.0,314132.0,216.0,228.53,75.23,68.44,19.54
2021-11-16,245.11,192.39,112.5,19553543.0,83250.0,314511.0,379.0,228.53,75.28,68.47,20.06
2021-11-17,245.11,192.38,112.5,19637305.0,83762.0,314838.0,327.0,228.51999999999998,75.32,68.5,20.63
2021-11-18,245.1,192.37,112.5,19728224.0,90919.0,315167.0,329.0,228.51999999999998,75.37,68.53,21.2
2021-11-19,245.09,192.37,112.5,19812069.0,83845.0,315463.0,296.0,228.51999999999998,75.41,68.56,21.74
2021-11-20,245.09,192.36,112.5,19887285.0,75216.0,315756.0,293.0,228.51999999999998,75.45,68.6,22.43
2021-11-21,245.09,192.36,112.5,19963995.0,76710.0,315937.0,181.0,228.51999999999998,75.47,68.62,22.79
2021-11-22,245.08,192.34,112.5,20059162.0,95167.0,316112.0,175.0,228.51,75.51,68.65,23.24
2021-11-23,245.08,192.34,112.5,20149841.0,90679.0,316426.0,314.0,228.5,75.55,68.68,23.79
2021-11-24,245.08,192.34,112.5,20239047.0,89206.0,316699.0,273.0,228.5,75.58,68.72,24.35
2021-11-25,245.08,192.34,112.5,20329125.0,90078.0,316987.0,288.0,228.49,75.62,68.75,24.94
2021-11-26,245.08,192.32999999999998,112.5,20417798.0,88673.0,317279.0,292.0,228.49,75.65,68.78,25.48
2021-11-27,245.96,192.31,112.5,20490665.0,72867.0,317534.0,255.0,229.28,75.68,68.83,26.18
2021-11-28,245.94,192.31,112.5,20566876.0,76211.0,317728.0,194.0,229.28,75.71,68.88,26.6
2021-11-29,245.94,192.31,112.5,20665310.0,98434.0,317907.0,179.0,229.28,75.75,68.92,27.07
2021-11-30,245.94,192.3,112.5,20760717.0,95407.0,318187.0,280.0,229.26999999999998,75.79,68.96,27.66
2021-12-01,245.94,192.28,112.5,20862771.0,102054.0,318495.0,308.0,229.26,75.83,69.01,28.26
2021-12-02,245.93,192.28,112.5,20966158.0,103387.0,318759.0,264.0,229.25,75.87,69.06,28.89
2021-12-03,245.92000000000002,192.27,112.5,21062398.0,96240.0,319049.0,290.0,229.25,75.9,69.1,29.47
2021-12-04,245.92000000000002,192.26,112.5,21142637.0,80239.0,319339.0,290.0,229.25,75.94,69.16,30.16
2021-12-05,245.91,192.25,112.5,21226973.0,84336.0,319509.0,170.0,229.24,75.98,69.2,30.59
2021-12-06,245.91,192.24,112.5,21337515.0,110542.0,319693.0,184.0,229.23000000000002,76.01,69.24,31.08
2021-12-07,245.89,192.23,112.5,21438869.0,101354.0,320005.0,312.0,229.23000000000002,76.04,69.28,31.66
2021-12-08,245.89,192.22,112.5,21548311.0,109442.0,320297.0,292.0,229.23000000000002,76.07,69.32,32.28
2021-12-09,245.89,192.22,112.5,21655328.0,107017.0,320577.0,280.0,229.23000000000002,76.11,69.37,32.97
2021-12-10,245.89,192.20999999999998,112.5,21766003.0,110675.0,320818.0,241.0,229.22,76.14,69.42,33.61
2021-12-11,245.87,192.19,112.5,21866876.0,100873.0,321059.0,241.0,229.2,76.18,69.48,34.43
2021-12-12,245.87,192.18,112.5,21968104.0,101228.0,321247.0,188.0,229.2,76.22,69.52,35.02
2021-12-13,251.81,201.43,112.5,22109227.0,141123.0,321397.0,150.0,234.4,76.25,69.57,35.78
2021-12-14,251.81,201.43,112.5,22271090.0,161863.0,321699.0,302.0,234.4,76.3,69.62,36.76
2021-12-15,248.25,195.89000000000001,112.5,22461530.0,190440.0,321982.0,283.0,231.28,76.34,69.68,37.87
2021-12-16,248.24,195.88,112.5,22655142.0,193612.0,322244.0,262.0,231.26999999999998,76.39,69.74,39.15
2021-12-17,248.23000000000002,195.87,112.5,22843524.0,188382.0,322485.0,241.0,231.26999999999998,76.44,69.81,40.41
2021-12-18,248.22,195.85,112.5,23021481.0,177957.0,322716.0,231.0,231.26999999999998,76.49,69.87,41.81
2021-12-19,248.22,195.82999999999998,112.5,23192569.0,171088.0,322877.0,161.0,231.24,76.54,69.93,43.07
2021-12-20,248.19,195.81,112.5,23418269.0,225700.0,323056.0,179.0,231.23,76.6,70.01,44.41
2021-12-21,248.19,195.78,112.5,23657583.0,239314.0,323339.0,283.0,231.22,76.66,70.09,45.84
2021-12-22,246.89,193.78,112.5,23924474.0,266891.0,323614.0,275.0,230.09,76.72,70.17,47.09
2021-12-23,246.89,193.77,112.5,24207556.0,283082.0,323897.0,283.0,230.09,76.77,70.23,47.99
2021-12-24,246.88,193.76,112.5,24466195.0,258639.0,324151.0,254.0,230.09,76.78,70.25,48.25
2021-12-25,250.45999999999998,199.32,112.5,24658418.0,192223.0,324273.0,122.0,233.21,76.78,70.26,48.26
2021-12-26,261.92,217.14,112.5,24893639.0,235221.0,324390.0,117.0,243.22,76.79,70.26,48.29
2021-12-27,261.91,217.14,112.5,25196345.0,302706.0,324665.0,275.0,243.22,76.81,70.29,48.7
2021-12-28,261.9,217.12,112.5,25546833.0,350488.0,324846.0,181.0,243.22,76.85,70.34,49.18
2021-12-29,261.89,217.1,112.5,26001727.0,454894.0,325033.0,187.0,243.22,76.9,70.4,49.83
2021-12-30,261.88,217.07,112.5,26426424.0,424697.0,325540.0,507.0,243.19,76.95,70.47,50.42
2021-12-31,261.88,217.07,112.5,26804824.0,378400.0,325898.0,358.0,243.19,76.97,70.5,50.67
2022-01-01,260.61,215.11,112.5,27085665.0,280841.0,326234.0,336.0,242.09,76.97,70.51,50.7
2022-01-02,260.61,215.11,112.5,27401673.0,316008.0,326476.0,242.0,242.09,76.99,70.53,50.86
2022-01-03,261.79,215.09,112.5,27818983.0,417310.0,326696.0,220.0,243.13,77.02,70.57,51.08
2022-01-04,258.21,209.53,112.5,28313335.0,494352.0,326945.0,249.0,239.99,77.06,70.63,51.41
2022-01-05,258.19,209.49,112.5,28729319.0,415984.0,327457.0,512.0,239.98000000000002,77.1,70.7,51.77
2022-01-06,258.19,209.49,112.5,29082028.0,352709.0,327904.0,447.0,239.96,77.14,70.75,52.12
2022-01-07,258.17,209.45,112.5,29380480.0,298452.0,328358.0,454.0,239.96,77.17,70.8,52.45
2022-01-08,258.16,209.44,112.5,29614658.0,234178.0,328886.0,528.0,239.94,77.22,70.88,52.8
2022-01-09,258.15,209.42000000000002,112.5,29851844.0,237186.0,329224.0,338.0,239.94,77.25,70.92,53.01
2022-01-10,258.14,209.41,112.5,30126921.0,275077.0,329542.0,318.0,239.93,77.28,70.96,53.23
2022-01-11,258.13,209.39999999999998,112.5,30357445.0,230524.0,330154.0,612.0,239.93,77.31,71.01,53.44
2022-01-12,258.11,209.38,112.5,30590210.0,232765.0,330789.0,635.0,239.91,77.33,71.05,53.63
2022-01-13,258.11,209.38,112.5,30792301.0,202091.0,331362.0,573.0,239.91,77.36,71.1,53.79
2022-01-14,258.1,209.35,112.5,30977204.0,184903.0,331865.0,503.0,239.9,77.4,71.15,53.96
2022-01-15,256.28,206.54,112.5,31135877.0,158673.0,332408.0,543.0,238.31,77.44,71.23,54.12
2022-01-16,256.27,206.51,112.5,31304131.0,168254.0,332753.0,345.0,238.29,77.46,71.29,54.21
2022-01-17,252.69,200.94,112.5,31523775.0,219644.0,333069.0,316.0,235.16,77.49,71.33,54.32
2022-01-18,252.67000000000002,200.93,112.5,31736522.0,212747.0,333739.0,670.0,235.16,77.51,71.37,54.43
2022-01-19,252.67000000000002,200.91,112.5,31955730.0,219208.0,334317.0,578.0,235.16,77.54,71.42,54.53
2022-01-20,246.54000000000002,195.1,112.5,32162586.0,206856.0,334848.0,531.0,229.76999999999998,77.56,71.47,54.63
2022-01-21,240.77,186.1,112.5,32350092.0,187506.0,335383.0,535.0,224.73,77.59,71.52,54.73
2022-01-22,240.74,186.07999999999998,112.5,32507254.0,157162.0,335900.0,517.0,224.7,77.62,71.59,54.84
2022-01-23,240.73,186.05,112.5,32684418.0,177164.0,336193.0,293.0,224.69,77.64,71.63,54.91
2022-01-24,240.71,186.02,112.5,32906179.0,221761.0,336472.0,279.0,224.68,77.66,71.68,54.99
2022-01-25,240.7,186.0,112.5,33113411.0,207232.0,337106.0,634.0,224.67,77.68,71.72,55.07
2022-01-26,240.7,185.99,112.5,33323682.0,210271.0,337647.0,541.0,224.67,77.71,71.77,55.15
2022-01-27,228.62,172.78,112.5,33516039.0,192357.0,338202.0,555.0,214.10999999999999,77.73,71.81,55.23
2022-01-28,226.84,170.01,112.5,33688571.0,172532.0,338678.0,476.0,212.54,77.76,71.86,55.31
2022-01-29,226.82,169.98,112.5,33834219.0,145648.0,339154.0,476.0,212.53,77.78,71.92,55.39
2022-01-30,226.82,169.97,112.5,33984316.0,150097.0,339434.0,280.0,212.51999999999998,77.8,71.96,55.44
2022-01-31,226.82,169.95,112.5,34936734.0,952418.0,339687.0,253.0,212.51,77.82,72.0,55.5
2022-02-01,226.81,169.95,112.5,35143135.0,206401.0,341012.0,1325.0,212.51,77.84,72.04,55.56
2022-02-02,226.79000000000002,169.94,112.5,35318406.0,175271.0,341748.0,736.0,212.5,77.86,72.08,55.62
2022-02-03,226.79000000000002,169.94,112.5,35487681.0,169275.0,342241.0,493.0,212.5,77.88,72.12,55.67
2022-02-04,226.78,169.92000000000002,112.5,35632998.0,145317.0,342653.0,412.0,212.5,77.9,72.16,55.73
2022-02-05,226.78,169.91,112.5,35745416.0,112418.0,343080.0,427.0,212.49,77.93,72.2,55.79
2022-02-06,226.77,169.89,112.5,35859289.0,113873.0,343311.0,231.0,212.48000000000002,77.94,72.23,55.82
2022-02-07,226.77,169.89,112.5,35999079.0,139790.0,343494.0,183.0,212.48000000000002,77.95,72.26,55.86
2022-02-08,226.76,169.88,112.5,36134911.0,135832.0,343967.0,473.0,212.47,77.97,72.3,55.91
2022-02-09,226.76,169.88,112.5,36266566.0,131655.0,344385.0,418.0,212.46,77.98,72.33,55.96
2022-02-10,226.76,169.88,112.5,36480938.0,214372.0,344712.0,327.0,212.46,78.0,72.37,56.01
2022-02-11,219.12,157.98000000000002,112.5,36583811.0,102873.0,345046.0,334.0,205.79,78.02,72.41,56.07
2022-02-12,219.10999999999999,157.96,112.5,36666838.0,83027.0,345357.0,311.0,205.78,78.04,72.45,56.13
2022-02-13,219.1,157.95,112.5,36749437.0,82599.0,345535.0,178.0,205.78,78.05,72.47,56.16
2022-02-14,219.1,157.95,112.5,36845353.0,95916.0,345725.0,190.0,205.76999999999998,78.06,72.5,56.21
2022-02-15,194.37,125.03,112.5,36943776.0,98423.0,346090.0,365.0,184.13,78.08,72.53,56.3
2022-02-16,194.37,125.02,112.5,37049101.0,105325.0,346417.0,327.0,184.13,78.09,72.56,56.35
2022-02-17,194.36,125.02,112.5,37145169.0,96068.0,346724.0,307.0,184.13,78.11,72.59,56.4
2022-02-18,188.86,116.46000000000001,112.5,37225555.0,80386.0,347008.0,284.0,179.29000000000002,78.12,72.61,56.44
2022-02-19,188.86,116.46000000000001,112.5,37299421.0,73866.0,347271.0,263.0,179.29000000000002,78.13,72.64,56.49
2022-02-20,188.85,116.46000000000001,112.5,37368148.0,68727.0,347468.0,197.0,179.29000000000002,78.14,72.66,56.51
2022-02-21,186.47,116.45,112.5,37451414.0,83266.0,347591.0,123.0,177.21,78.15,72.68,56.56
2022-02-22,186.47,116.44,112.5,37531476.0,80062.0,347915.0,324.0,177.21,78.16,72.71,56.6
2022-02-23,186.47,116.44,112.5,37607187.0,75711.0,348196.0,281.0,177.21,78.18,72.74,56.65
2022-02-24,186.47,116.44,112.5,37676299.0,69112.0,348444.0,248.0,177.21,78.19,72.76,56.69
